Sno,Request_id,Notification_Id,MGS,DBS,LCV_Num,Transaction_Id,Route_Duration,Route_distance,Status,Operator_id,Allocation_date,Modifier_operator_id,Modified_date
1663,2005reliance_bp240909072957,12877,cgs_harua,saurav,GJ18BT9472,GJ18BT9472cgs_harua240910060719,26,15,Reached,Scheduling Engine,9/10/2024 1:46,NULL,9/10/2024 4:54
1664,2007mirzamurad240909080711,12883,cgs_harua,mansha,UP80HT5299,UP80HT5299cgs_harua240910070043,34,22,Reached,Scheduling Engine,9/10/2024 1:46,NULL,9/10/2024 9:50
1665,2010reliance_bp_harua240909104745,12856,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240909100949,30,21,Reached,Scheduling Engine,9/10/2024 1:46,NULL,9/10/2024 3:04
1666,2006vishnu240909080315,12906,cgs_harua,cholapur,UP65LT8639,UP65LT8639cgs_harua240910083457,22,14,Reached,Scheduling Engine,9/10/2024 4:25,NULL,9/10/2024 4:50
1667,2013atulya240910093628,12907,cgs_harua,reliance_bp,UP65LT2768,UP65LT2768cgs_harua240910082339,60,39,Reached,Scheduling Engine,9/10/2024 4:25,NULL,9/10/2024 6:49
1668,2014rameshwar240910101309,12910,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240910090555,76,49,Reached,Scheduling Engine,9/10/2024 4:43,NULL,9/10/2024 6:01
1669,2016shree_hp240910104555,12919,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240910082937,78,42,Reached,Scheduling Engine,9/10/2024 5:43,NULL,9/10/2024 11:28
1670,2015cholapur240910103512,12918,cgs_harua,shree_hp,UP80HT5144,UP80HT5144cgs_harua240910104132,45,18,Reached,Scheduling Engine,9/10/2024 5:43,NULL,9/10/2024 7:07
1671,2017reliance_bp_harua240910111329,12857,upsidc,lala_auto,UP65KT8525,UP65KT8525upsidc240909074041,50,37,Reached,Scheduling Engine,9/10/2024 5:43,NULL,9/10/2024 7:16
1672,2018reliance_bp_harua240910111419,12927,upsidc,reliance_bp_harua,UP80HT4943,UP80HT4943upsidc240910111249,30,21,Reached,Scheduling Engine,9/10/2024 5:44,NULL,9/10/2024 5:50
1673,2019suresh240910114610,12935,cgs_harua,cholapur,UP80HT5139,UP80HT5139cgs_harua240910104914,22,14,Reached,Scheduling Engine,9/10/2024 6:51,NULL,9/10/2024 9:47
1674,2021shree_hp240910125220,12937,cgs_harua,saurav,UP80HT4944,UP80HT4944cgs_harua240910114424,26,15,Reached,Scheduling Engine,9/10/2024 7:24,NULL,9/10/2024 9:36
1675,2022vishnu240910010013,12957,cgs_harua,vishnu,UP65KT8526,UP65KT8526cgs_harua240910125914,28,20,Reached,Scheduling Engine,9/10/2024 7:30,NULL,9/10/2024 8:42
1676,2025suresh240910015736,12972,cgs_harua,rameshwar,UP80HT5137,UP80HT5137cgs_harua240910010920,76,49,Reached,Scheduling Engine,9/10/2024 9:03,NULL,9/10/2024 10:39
1677,2020srm_energy240910115954,12968,upsidc,srm_energy,UP65KT3613,UP65KT3613upsidc240910015933,67,48,Reached,Scheduling Engine,9/10/2024 9:03,NULL,9/10/2024 11:02
1678,2024cholapur240910015549,12976,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240910024350,28,20,Reached,Scheduling Engine,9/10/2024 10:10,NULL,9/10/2024 11:19
1679,2023reliance_bp_harua240910015206,12992,upsidc,reliance_bp_harua,UP65KT8525,UP65KT8525upsidc240910030420,30,21,Reached,Scheduling Engine,9/10/2024 10:10,NULL,9/10/2024 10:33
1680,2028reliance_bp240910030356,12991,cgs_harua,mirzamurad,UP80HT5138,UP80HT5138cgs_harua240910033923,38,27,Reached,Scheduling Engine,9/10/2024 10:10,NULL,9/10/2024 12:06
1681,2027vishnu240910025734,13045,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240910061518,76,49,Reached,Scheduling Engine,9/10/2024 13:24,NULL,9/11/2024 4:50
1682,2037suresh240910044006,13052,cgs_harua,suresh,GJ18BT9112,GJ18BT9112cgs_harua240910063515,78,42,Reached,Scheduling Engine,9/10/2024 13:24,NULL,9/10/2024 15:49
1683,2029srm_energy240910032906,13053,upsidc,sanchetna,GJ18BT9140,GJ18BT9140upsidc240910051859,32,20,Reached,Scheduling Engine,9/10/2024 13:24,NULL,9/10/2024 14:06
1684,2034sanchetna240910040806,13055,upsidc,reliance_bp_harua,UP80HT5145,UP80HT5145upsidc240910064314,30,21,Reached,Scheduling Engine,9/10/2024 13:24,NULL,9/10/2024 15:41
1685,2035rameshwar240910042222,13068,cgs_harua,rameshwar,GJ18BT9472,GJ18BT9472cgs_harua240910075328,76,49,Reached,Scheduling Engine,9/10/2024 14:24,NULL,9/10/2024 16:42
1686,2030atulya240910035140,13127,cgs_harua,mirzamurad,UP80HT5138,UP80HT5138cgs_harua240911043107,38,27,Reached,Scheduling Engine,9/11/2024 1:22,NULL,9/11/2024 8:32
1687,2036mirzamurad240910042517,13133,cgs_harua,saurav,GJ18BT9472,GJ18BT9472cgs_harua240911060758,26,15,Reached,Scheduling Engine,9/11/2024 1:22,NULL,9/11/2024 7:50
1688,2031cholapur240910035428,13149,cgs_harua,reliance_bp,UP80HT5298,UP80HT5298cgs_harua240911091918,60,39,Reached,Scheduling Engine,9/11/2024 4:13,NULL,9/11/2024 7:10
1689,2045reliance_bp_harua240910094201,13147,upsidc,srm_energy,UP65KT3613,UP65KT3613upsidc240911085523,67,48,Reached,Scheduling Engine,9/11/2024 4:13,NULL,9/11/2024 5:31
1690,2043suresh240910081254,13156,cgs_harua,cholapur,UP65LT8639,UP65LT8639cgs_harua240911100058,22,14,Reached,Scheduling Engine,9/11/2024 4:46,NULL,9/11/2024 5:55
1691,2048atulya240911100929,13157,cgs_harua,shree_hp,UP80JT1056,UP80JT1056cgs_harua240911100721,45,18,Reached,Scheduling Engine,9/11/2024 4:46,NULL,9/11/2024 7:18
1692,2042vishnu240910081025,13165,cgs_harua,saurav,UP80HT4944,UP80HT4944cgs_harua240911103255,26,15,Reached,Scheduling Engine,9/11/2024 6:16,NULL,9/11/2024 7:13
1693,2050srm_energy240911113115,13160,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240911101118,30,21,Reached,Scheduling Engine,9/11/2024 6:16,NULL,9/11/2024 7:19
1694,2052reliance_bp_harua240911114610,13200,upsidc,lala_auto,UP80HT5145,UP80HT5145upsidc240911114857,50,37,Reached,Scheduling Engine,9/11/2024 7:31,NULL,9/11/2024 8:36
1695,2049suresh240911113049,13194,cgs_harua,vishnu,UP65KT8526,UP65KT8526cgs_harua240911122701,28,20,Reached,Scheduling Engine,9/11/2024 7:31,NULL,9/11/2024 11:25
1696,2054atulya240911123252,13196,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240911122747,76,49,Reached,Scheduling Engine,9/11/2024 7:31,NULL,9/11/2024 9:43
1697,2056vishnu240911124940,13225,cgs_harua,cholapur,UP80HT5139,UP80HT5139cgs_harua240911010942,22,14,Reached,Scheduling Engine,9/11/2024 9:03,NULL,9/11/2024 10:42
1698,2051cholapur240911113210,13212,cgs_harua,suresh,GJ18BT9112,GJ18BT9112cgs_harua240911011329,78,42,Reached,Scheduling Engine,9/11/2024 9:03,NULL,9/11/2024 10:33
1699,2059mirzamurad240911020212,13220,cgs_harua,mirzamurad,UP65LT2768,UP65LT2768cgs_harua240911014327,38,27,Reached,Scheduling Engine,9/11/2024 9:03,NULL,9/11/2024 10:52
1700,2061atulya240911033305,13237,cgs_harua,shree_hp,UP80HT5144,UP80HT5144cgs_harua240911033157,45,18,Reached,Scheduling Engine,9/11/2024 10:10,NULL,9/11/2024 11:09
1701,2058reliance_bp_harua240911014803,13235,upsidc,reliance_bp_harua,UP65KT8525,UP65KT8525upsidc240911024240,30,21,Reached,Scheduling Engine,9/11/2024 10:10,NULL,9/11/2024 10:43
1702,2060vishnu240911025927,13278,cgs_harua,vishnu,UP65LT8639,UP65LT8639cgs_harua240911045823,28,20,Reached,Scheduling Engine,9/11/2024 12:42,NULL,9/11/2024 13:26
1703,2072suresh240911053426,13269,cgs_harua,cholapur,UP65LT8640,UP65LT8640cgs_harua240911050912,22,14,Reached,Scheduling Engine,9/11/2024 12:42,NULL,9/11/2024 14:25
1704,2069srm_energy240911045929,13277,upsidc,srm_energy,UP65KT8525,UP65KT8525upsidc240911055459,67,48,Scheduled,Scheduling Engine,9/11/2024 12:42,NULL,NULL
1705,2067shree_hp240911044520,13293,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240911061503,78,42,Reached,Scheduling Engine,9/11/2024 14:21,NULL,9/11/2024 16:13
1706,2065mirzamurad240911042144,13296,cgs_harua,saurav,GJ18BT9472,GJ18BT9472cgs_harua240911061913,26,15,Reached,Scheduling Engine,9/11/2024 14:21,NULL,9/11/2024 15:35
1707,2068lala_auto240911045623,13297,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240911062529,30,21,Reached,Scheduling Engine,9/11/2024 14:21,NULL,9/11/2024 15:06
1708,2066cholapur240911043306,13373,cgs_harua,saurav,GJ18BT9472,GJ18BT9472cgs_harua240912060346,26,15,Reached,Scheduling Engine,9/12/2024 2:17,NULL,9/12/2024 5:43
1709,2081suresh240911100955,13395,cgs_harua,saurav,UP65KT8526,UP65KT8526cgs_harua240912090846,26,15,Reached,Scheduling Engine,9/12/2024 4:46,NULL,9/12/2024 6:38
1710,2076vishnu240911080543,13392,cgs_harua,mirzamurad,UP65LT2768,UP65LT2768cgs_harua240912094921,38,27,Reached,Scheduling Engine,9/12/2024 4:46,NULL,9/12/2024 7:02
1711,2086cholapur240912095304,13397,cgs_harua,cholapur,UP65LT8640,UP65LT8640cgs_harua240912100330,22,14,Reached,Scheduling Engine,9/12/2024 4:46,NULL,9/12/2024 7:55
1712,2087suresh240912111956,13445,cgs_harua,reliance_bp,UP80HT5298,UP80HT5298cgs_harua240912015319,60,39,Reached,Scheduling Engine,9/12/2024 8:47,NULL,9/12/2024 10:43
1713,2088rameshwar240912121604,13449,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240912020040,76,49,Reached,Scheduling Engine,9/12/2024 8:47,NULL,9/12/2024 12:56
1714,2092shree_hp240912032028,13457,cgs_harua,shree_hp,UP80HT5144,UP80HT5144cgs_harua240912022907,45,18,Reached,Scheduling Engine,9/12/2024 9:50,NULL,9/12/2024 10:01
1715,2093shree_hp240912033031,13470,cgs_harua,cholapur,UP80HT5139,UP80HT5139cgs_harua240912035303,22,14,Reached,Scheduling Engine,9/12/2024 10:55,NULL,9/12/2024 15:43
1716,2095mirzamurad240912041423,13481,cgs_harua,lala_auto,UP80HT4943,UP80HT4943cgs_harua240912033014,60,30,Reached,Scheduling Engine,9/12/2024 10:55,NULL,9/12/2024 11:50
1717,2094vishnu240912040108,13462,cgs_harua,mirzamurad,UP80HT5138,UP80HT5138cgs_harua240912030921,38,27,Scheduled,Scheduling Engine,9/12/2024 10:55,NULL,9/12/2024 14:25
1718,2097suresh240912054150,13506,cgs_harua,reliance_bp,UP65LT2768,UP65LT2768cgs_harua240912053922,60,39,Reached,Scheduling Engine,9/12/2024 13:19,NULL,9/12/2024 15:29
1719,2096vishnu240912050527,13508,cgs_harua,saurav,UP65KT8526,UP65KT8526cgs_harua240912054149,26,15,Reached,Scheduling Engine,9/12/2024 13:19,NULL,9/13/2024 1:33
1720,2074sanchetna240911055404,13516,upsidc,sanchetna,UP80HT5145,UP80HT5145upsidc240912072549,32,20,Reached,Scheduling Engine,9/12/2024 14:24,NULL,9/12/2024 15:27
1721,2100vishnu240912070221,13514,cgs_harua,mirzamurad,UP80HT5138,UP80HT5138cgs_harua240912063822,38,27,Reached,Scheduling Engine,9/12/2024 14:24,NULL,9/12/2024 15:06
1722,2064reliance_bp_harua240911041949,13518,upsidc,reliance_bp_harua,UP80HT5145,UP80HT5145upsidc240912072549,30,21,Reached,Scheduling Engine,9/12/2024 14:39,NULL,9/12/2024 15:27
1723,2101vishnu240912075828,13519,cgs_harua,vishnu,UP65LT8639,UP65LT8639cgs_harua240912065526,28,20,Reached,Scheduling Engine,9/12/2024 14:39,NULL,9/12/2024 14:48
1724,2103mirzamurad240912084149,13541,cgs_harua,mansha,UP80HT4944,UP80HT4944cgs_harua240912081038,34,22,Reached,Scheduling Engine,9/12/2024 15:44,NULL,9/12/2024 16:23
1725,2104mansha240912084209,13522,cgs_harua,suresh,GJ18BT9112,GJ18BT9112cgs_harua240912081006,78,42,Reached,Scheduling Engine,9/12/2024 15:44,NULL,9/12/2024 17:57
1726,2079lala_auto240911091101,13534,upsidc,lala_auto,UP65KT8525,UP65KT8525upsidc240912083809,50,37,Reached,Scheduling Engine,9/12/2024 15:44,NULL,9/13/2024 1:34
1727,2106suresh240912112346,13586,cgs_harua,reliance_bp,UP80HT5298,UP80HT5298cgs_harua240913032308,60,39,Reached,Scheduling Engine,9/13/2024 1:01,NULL,9/13/2024 6:27
1728,2107rameshwar240913081920,13597,cgs_harua,saurav,UP65KT8526,UP65KT8526cgs_harua240913070721,26,15,Reached,Scheduling Engine,9/13/2024 2:53,NULL,9/13/2024 8:27
1729,2105reliance_bp_harua240912090058,13612,upsidc,srm_energy,UP65KT8525,UP65KT8525upsidc240913082653,67,48,Reached,Scheduling Engine,9/13/2024 4:01,NULL,9/13/2024 5:26
1730,2110atulya240913104926,13627,cgs_harua,cholapur,UP80HT5139,UP80HT5139cgs_harua240913094421,22,14,Reached,Scheduling Engine,9/13/2024 6:03,NULL,9/13/2024 7:43
1731,2109srm_energy240913094825,13635,upsidc,srm_energy,UP65KT8525,UP65KT8525upsidc240913082653,67,48,Scheduled,Scheduling Engine,9/13/2024 6:03,NULL,NULL
1732,2108lala_auto240913093156,13636,upsidc,reliance_bp_harua,UP80HT5145,UP80HT5145upsidc240913103351,30,21,Reached,Scheduling Engine,9/13/2024 6:03,NULL,9/13/2024 7:31
1733,2111shree_hp240913121909,13642,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240913105131,76,49,Reached,Scheduling Engine,9/13/2024 6:53,NULL,9/13/2024 8:00
1734,2113rameshwar240913124541,13651,cgs_harua,mirzamurad,UP80HT5138,UP80HT5138cgs_harua240913114434,38,27,Reached,Scheduling Engine,9/13/2024 7:16,NULL,9/13/2024 8:30
1735,2114mirzamurad240913124607,13646,cgs_harua,shree_hp,UP80HT5144,UP80HT5144cgs_harua240913121528,45,18,Reached,Scheduling Engine,9/13/2024 7:16,NULL,9/13/2024 7:54
1736,2115suresh240913014051,13657,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240913010415,28,20,Reached,Scheduling Engine,9/13/2024 8:17,NULL,9/13/2024 10:29
1737,2116reliance_bp_harua240913014601,13661,upsidc,reliance_bp_harua,UP65KT3613,UP65KT3613upsidc240913123906,30,21,Reached,Scheduling Engine,9/13/2024 8:17,NULL,9/13/2024 8:30
1738,2118mirzamurad240913015946,13671,cgs_harua,cholapur,UP65LT8640,UP65LT8640cgs_harua240913014028,22,14,Reached,Scheduling Engine,9/13/2024 9:06,NULL,9/13/2024 11:39
1739,2120cholapur240913023115,13685,cgs_harua,cholapur,UP65LT2768,UP65LT2768cgs_harua240913021753,22,14,Reached,Scheduling Engine,9/13/2024 9:06,NULL,9/13/2024 12:18
1740,2117lala_auto240913015443,13681,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240913020646,30,21,Reached,Scheduling Engine,9/13/2024 9:06,NULL,9/13/2024 11:38
1741,2123shree_hp240913035347,13710,cgs_harua,mansha,UP80HT5299,UP80HT5299cgs_harua240913030943,34,22,Reached,Scheduling Engine,9/13/2024 11:25,NULL,9/13/2024 11:52
1742,2122lala_auto240913031232,13713,upsidc,srm_energy,UP80HT4943,UP80HT4943upsidc240913043805,67,48,Reached,Scheduling Engine,9/13/2024 11:25,NULL,9/13/2024 14:03
1743,2126suresh240913051011,13748,cgs_harua,cholapur,UP80HT5139,UP80HT5139cgs_harua240913061815,22,14,Reached,Scheduling Engine,9/13/2024 13:48,NULL,9/14/2024 4:45
1744,2127rameshwar240913054154,13751,cgs_harua,saurav,UP65LT8639,UP65LT8639cgs_harua240913060254,26,15,Reached,Scheduling Engine,9/13/2024 13:48,NULL,9/13/2024 16:27
1745,2128shree_hp240913055630,13764,cgs_harua,mansha,UP80HT4944,UP80HT4944cgs_harua240913072327,34,22,Reached,Scheduling Engine,9/13/2024 15:30,NULL,9/13/2024 15:50
1746,2130suresh240913075525,13765,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240913073007,76,49,Reached,Scheduling Engine,9/13/2024 15:30,NULL,9/14/2024 4:36
1747,2131mirzamurad240913083552,13767,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240913083448,78,42,Reached,Scheduling Engine,9/13/2024 15:30,NULL,9/14/2024 3:13
1748,2124sanchetna240913035645,13819,upsidc,lala_auto,UP65KT8525,UP65KT8525upsidc240914052952,50,37,Reached,Scheduling Engine,9/14/2024 1:43,NULL,9/14/2024 8:07
1749,2132suresh240913101537,13829,cgs_harua,saurav,UP65LT8639,UP65LT8639cgs_harua240914012142,26,15,Reached,Scheduling Engine,9/14/2024 1:43,NULL,9/14/2024 8:12
1750,2133mirzamurad240914120817,13851,cgs_harua,reliance_bp,UP65LT2768,UP65LT2768cgs_harua240914084805,60,39,Reached,Scheduling Engine,9/14/2024 4:26,NULL,9/14/2024 7:34
1751,2134rameshwar240914100840,13854,cgs_harua,saurav,UP80HT4944,UP80HT4944cgs_harua240914084854,26,15,Reached,Scheduling Engine,9/14/2024 4:56,NULL,9/14/2024 5:13
1752,2135atulya240914101348,13850,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240914085445,28,20,Reached,Scheduling Engine,9/14/2024 4:56,NULL,9/14/2024 8:17
1753,2137cholapur240914103433,13856,cgs_harua,suresh,GJ18BT9112,GJ18BT9112cgs_harua240914100529,78,42,Reached,Scheduling Engine,9/14/2024 5:11,NULL,9/14/2024 14:07
1754,2139shree_hp240914114604,13872,cgs_harua,cholapur,UP80HT5139,UP80HT5139cgs_harua240914104016,22,14,Reached,Scheduling Engine,9/14/2024 6:36,NULL,9/14/2024 10:00
1755,2140mirzamurad240914123636,13883,cgs_harua,shree_hp,UP80HT5144,UP80HT5144cgs_harua240914114802,45,18,Reached,Scheduling Engine,9/14/2024 7:29,NULL,9/14/2024 8:01
1756,2141srm_energy240914123946,13888,upsidc,srm_energy,GJ18BT9140,GJ18BT9140upsidc240914125731,67,48,Reached,Scheduling Engine,9/14/2024 7:29,NULL,9/14/2024 9:04
1757,2146suresh240914025420,13910,cgs_harua,vishnu,UP65KT8526,UP65KT8526cgs_harua240914011653,28,20,Reached,Scheduling Engine,9/14/2024 9:28,NULL,9/14/2024 14:34
1758,2142mirzamurad240914014048,13918,cgs_harua,mirzamurad,UP80HT5138,UP80HT5138cgs_harua240914021605,38,27,Reached,Scheduling Engine,9/14/2024 9:28,NULL,9/14/2024 9:35
1759,2143mansha240914014228,13909,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240914020526,78,42,Reached,Scheduling Engine,9/14/2024 9:28,NULL,9/14/2024 14:21
1760,2144cholapur240914014451,13919,cgs_harua,saurav,UP80HT5299,UP80HT5299cgs_harua240914022800,26,15,Reached,Scheduling Engine,9/14/2024 9:28,NULL,9/14/2024 13:05
1761,2138lala_auto240914112557,13936,upsidc,srm_energy,UP65KT8525,UP65KT8525upsidc240914030811,67,48,Reached,Scheduling Engine,9/14/2024 10:44,NULL,9/14/2024 11:46
1762,2147mirzamurad240914030603,13943,cgs_harua,mirzamurad,UP80HT5298,UP80HT5298cgs_harua240914035618,38,27,Reached,Scheduling Engine,9/14/2024 10:44,NULL,9/14/2024 11:21
1763,2153suresh240914075336,13990,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240914065302,28,20,Reached,Scheduling Engine,9/14/2024 15:12,NULL,9/15/2024 4:20
1764,2154lala_auto240914083649,13975,upsidc,lala_auto,UP80HT4943,UP80HT4943upsidc240914061537,50,37,Reached,Scheduling Engine,9/14/2024 15:12,NULL,9/14/2024 15:52
1765,2152reliance_bp_harua240914074015,13998,upsidc,sanchetna,GJ18BT9140,GJ18BT9140upsidc240914092118,32,20,Reached,Scheduling Engine,9/14/2024 15:51,NULL,9/14/2024 16:51
1766,2155suresh240914102045,14051,cgs_harua,mirzamurad,UP80HT5138,UP80HT5138cgs_harua240914103052,38,27,Reached,Scheduling Engine,9/15/2024 1:27,NULL,9/15/2024 1:30
1767,2156mirzamurad240914103532,14057,cgs_harua,mansha,UP80HT4944,UP80HT4944cgs_harua240915060831,34,22,Reached,Scheduling Engine,9/15/2024 1:27,NULL,9/15/2024 6:46
1768,2158lala_auto240915054546,14062,upsidc,srm_energy,UP65KT3613,UP65KT3613upsidc240915065554,67,48,Reached,Scheduling Engine,9/15/2024 1:27,NULL,9/15/2024 5:30
1769,2159reliance_bp_harua240915060225,14100,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240915112625,30,21,Reached,Scheduling Engine,9/15/2024 6:16,NULL,9/15/2024 7:59
1770,2162atulya240915105409,14073,cgs_harua,reliance_bp,UP80HT5298,UP80HT5298cgs_harua240915065407,60,39,Reached,Scheduling Engine,9/15/2024 6:16,NULL,9/15/2024 7:06
1771,2165reliance_bp240915122722,14110,cgs_harua,shree_hp,UP80JT1056,UP80JT1056cgs_harua240915115126,45,18,Reached,Scheduling Engine,9/15/2024 7:20,NULL,9/15/2024 8:09
1772,2164shree_hp240915120156,14114,cgs_harua,shree_hp,GJ18BT9472,GJ18BT9472cgs_harua240915103721,45,18,Reached,Scheduling Engine,9/15/2024 7:20,NULL,9/15/2024 7:41
1773,2166cholapur240915124600,14118,cgs_harua,saurav,UP80HT5299,UP80HT5299cgs_harua240915124157,26,15,Reached,Scheduling Engine,9/15/2024 7:20,NULL,9/15/2024 9:06
1774,2171mirzamurad240915031959,14166,cgs_harua,saurav,UP65LT8639,UP65LT8639cgs_harua240915031625,26,15,Reached,Scheduling Engine,9/15/2024 11:43,NULL,9/15/2024 12:32
1775,2170cholapur240915015938,14174,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240915044714,76,49,Reached,Scheduling Engine,9/15/2024 11:43,NULL,9/15/2024 19:23
1776,2169lala_auto240915014705,14202,upsidc,reliance_bp_harua,UP80HT4943,UP80HT4943upsidc240915052837,30,21,Reached,Scheduling Engine,9/15/2024 12:54,NULL,9/15/2024 13:19
1777,2167reliance_bp_harua240915011523,14208,upsidc,sanchetna,GJ18BT9140,GJ18BT9140upsidc240915064135,32,20,Reached,Scheduling Engine,9/15/2024 13:36,NULL,9/15/2024 15:46
1778,2180suresh240915100121,14261,cgs_harua,cholapur,UP80HT5139,UP80HT5139cgs_harua240915102227,22,14,Reached,Scheduling Engine,9/15/2024 16:55,NULL,9/16/2024 6:47
1779,2176sanchetna240915062416,14264,upsidc,srm_energy,UP65KT3613,UP65KT3613upsidc240915102530,67,48,Reached,Scheduling Engine,9/15/2024 16:55,NULL,9/15/2024 16:58
1780,2178shree_hp240915092722,14301,cgs_harua,saurav,GJ18BT9472,GJ18BT9472cgs_harua240916061429,26,15,Reached,Scheduling Engine,9/16/2024 0:44,NULL,9/16/2024 3:32
1781,2179reliance_bp_harua240915095543,14320,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240916090019,30,21,Reached,Scheduling Engine,9/16/2024 4:31,NULL,9/16/2024 5:53
1782,2182mirzamurad240916091054,14329,cgs_harua,saurav,UP80HT5299,UP80HT5299cgs_harua240916084045,26,15,Reached,Scheduling Engine,9/16/2024 4:31,NULL,9/16/2024 6:29
1783,2185shree_hp240916102917,14333,cgs_harua,vishnu,UP65LT8639,UP65LT8639cgs_harua240916095340,28,20,Reached,Scheduling Engine,9/16/2024 5:27,NULL,9/16/2024 9:53
1784,2181lala_auto240916052109,14330,upsidc,lala_auto,GJ18BT9140,GJ18BT9140upsidc240916090019,50,37,Reached,Scheduling Engine,9/16/2024 5:27,NULL,9/16/2024 5:53
1785,2187suresh240916110857,14334,cgs_harua,mirzamurad,UP80HT5138,UP80HT5138cgs_harua240916102804,38,27,Reached,Scheduling Engine,9/16/2024 6:12,NULL,9/16/2024 6:57
1786,2186atulya240916110236,14336,cgs_harua,shree_hp,UP80JT1056,UP80JT1056cgs_harua240916112115,45,18,Reached,Scheduling Engine,9/16/2024 6:12,NULL,9/16/2024 7:47
1787,2183sanchetna240916093122,14354,upsidc,lala_auto,UP65KT8525,UP65KT8525upsidc240916122144,50,37,Reached,Scheduling Engine,9/16/2024 6:57,NULL,9/16/2024 9:12
1788,2188srm_energy240916111031,14341,upsidc,srm_energy,UP80HT5145,UP80HT5145upsidc240916114845,67,48,Scheduled,Scheduling Engine,9/16/2024 6:57,NULL,NULL
1789,2190rameshwar240916121523,14358,cgs_harua,cholapur,UP65LT8640,UP65LT8640cgs_harua240916123807,22,14,Reached,Scheduling Engine,9/16/2024 7:09,NULL,9/16/2024 11:10
1790,2192shree_hp240916123814,14364,cgs_harua,saurav,UP80HT4944,UP80HT4944cgs_harua240916010713,26,15,Reached,Scheduling Engine,9/16/2024 8:04,NULL,9/16/2024 9:05
1791,2191mirzamurad240916123028,14377,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240916021019,28,20,Reached,Scheduling Engine,9/16/2024 8:51,NULL,9/16/2024 16:43
1792,2193cholapur240916010151,14379,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240916021137,76,49,Reached,Scheduling Engine,9/16/2024 8:51,NULL,9/16/2024 12:11
1793,2195reliance_bp_harua240916020854,14381,upsidc,srm_energy,UP80HT4943,UP80HT4943upsidc240916021505,67,48,Reached,Scheduling Engine,9/16/2024 8:51,NULL,9/16/2024 11:07
1794,2196mirzamurad240916032029,14403,cgs_harua,suresh,GJ18BT9112,GJ18BT9112cgs_harua240916032529,78,42,Reached,Scheduling Engine,9/16/2024 9:58,NULL,9/16/2024 13:38
1795,2197atulya240916033458,14406,cgs_harua,suresh,GJ18BT9112,GJ18BT9112cgs_harua240916032529,78,42,Reached,Scheduling Engine,9/16/2024 10:59,NULL,9/16/2024 13:38
1796,2198reliance_bp_harua240916050854,14418,upsidc,reliance_bp,UP65LT2768,UP65LT2768upsidc240916044434,70,65,Reached,Scheduling Engine,9/16/2024 11:41,NULL,9/16/2024 13:34
1797,2200rameshwar240916055033,14423,cgs_harua,shree_hp,UP80HT5144,UP80HT5144cgs_harua240916042132,45,18,Reached,Scheduling Engine,9/16/2024 12:35,NULL,9/16/2024 17:02
1798,2201mirzamurad240916060718,14465,upsidc,mirzamurad,UP80HT5138,UP80HT5138upsidc240916074030,75,50,Reached,Scheduling Engine,9/16/2024 14:12,NULL,9/16/2024 17:08
1799,2204suresh240916091201,14438,cgs_harua,cholapur,UP80HT5139,UP80HT5139cgs_harua240916052353,22,14,Reached,Scheduling Engine,9/16/2024 15:45,NULL,9/16/2024 16:30
1800,2203cholapur240916090335,14463,cgs_harua,vishnu,UP65LT8639,UP65LT8639cgs_harua240916063143,28,20,Reached,Scheduling Engine,9/16/2024 15:45,NULL,9/17/2024 14:36
1801,2205shree_hp240916093131,14491,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240916101636,28,20,Reached,Scheduling Engine,9/16/2024 16:48,NULL,9/17/2024 4:54
1802,2206mirzamurad240916104213,14515,upsidc,mirzamurad,UP65KT3613,UP65KT3613upsidc240917122606,75,50,Scheduled,Scheduling Engine,9/17/2024 0:39,NULL,NULL
